sample_id,area,circularity,texture,intensity,perimeter,label,label_binary
CON_0030,38.186347102164824,0.8110873967021899,0.5191148155091986,124.22658740733613,25.22849038654924,Aspergillus,1
CON_0031,57.818225476071504,0.6270783950184831,0.3497699111346893,66.94681903311445,18.105815201182125,Aspergillus,1
CON_0032,42.89202220209653,0.7547136161082146,0.5979067747126335,129.69503142554345,23.905431077424875,Aspergillus,1
CON_0033,34.538312568352794,0.6631187040190034,0.627663512764329,115.57192241103994,24.02188063666651,Aspergillus,1
CON_0034,49.58035929682551,0.7078531113758273,0.49201762452407516,106.01890494395273,26.24083962999552,Aspergillus,1
CON_0035,33.23325080023182,0.763791893705313,0.7388784115948039,72.15890798199614,33.03864015564431,Aspergillus,1
CON_0036,44.670908760038046,0.6911669307772839,0.402908120439719,135.4080031970915,23.569663868715068,Aspergillus,1
CON_0037,27.322639008961794,0.729235556461614,0.3742750143748216,104.01897481014265,19.964145497170005,Aspergillus,1
CON_0038,32.374511608812554,0.8405034247371552,0.5769342182271967,84.90249492869137,21.89770275123202,Aspergillus,1
CON_0039,44.57488988695299,0.713848650438148,0.6756517963134585,50.0,14.923696380443527,Aspergillus,1
CON_0040,48.907732639963285,0.8268553689652114,0.7520713229749442,119.17455284848091,19.221147475643768,Aspergillus,1
CON_0041,44.37094624951976,0.6696234516273905,0.49493388845572717,173.16754790009233,20.362870247547583,Aspergillus,1
CON_0042,42.07481374089408,0.8023843342332226,0.6794417000117555,169.83777643643612,19.90364640826163,Aspergillus,1
CON_0043,40.59117043528569,0.8753254896526319,0.5453789836599151,106.28711230241184,22.60941948813489,Aspergillus,1
CON_0044,31.17182407706058,0.5622684399898168,0.5292847240071017,101.93363818914659,18.710320270471197,Aspergillus,1
CON_0045,37.24124633284233,0.6962483795623617,0.6560391924984007,134.06322768225073,26.484122669297886,Aspergillus,1
CON_0046,39.3148898323217,0.8061657701744431,0.6282787454096104,90.04843682435126,22.000828259672787,Aspergillus,1
CON_0047,51.45697780975132,0.7437563691165605,0.36083294116189013,129.05375699458398,21.962798715445544,Aspergillus,1
CON_0048,45.74894631654769,0.7896916698697047,0.7271848419671075,142.9824083515407,20.688421133948328,Aspergillus,1
CON_0049,28.89567875709813,0.7116811850627343,0.7156109624976942,156.80799671652923,22.620762735435918,Aspergillus,1
CON_0050,45.592671755158364,0.7669271829978319,0.47493247581885645,116.99537770560141,25.30039305867054,Aspergillus,1
CON_0051,39.91934175666947,0.7475458211686337,0.5974964240124891,113.88978749469103,18.5314791371564,Aspergillus,1
CON_0052,37.58462399755233,0.8534225649327845,0.6092836223539286,93.66052239730317,19.367534043698974,Aspergillus,1
CON_0053,47.89341031072694,0.780353667464097,0.5812808518988689,95.1935893788042,20.78509588489334,Aspergillus,1
CON_0054,51.24799617996761,0.7870082129660161,0.48396338153854956,113.2056332429542,16.61651630610714,Aspergillus,1
CON_0055,50.45024095292959,0.7270498427102026,0.4694051958474338,131.02096520448535,18.72296856111401,Aspergillus,1
CON_0056,36.286259814218894,0.7209915020742004,0.5469335114810265,147.4075387869975,20.095116505821363,Aspergillus,1
CON_0057,40.52630099319028,0.7253953449744304,0.6907274823111237,95.90463147958965,25.49755672285091,Aspergillus,1
CON_0058,45.650107451228514,0.7915561713902637,0.6152320185513319,164.78065706878564,23.0502453160077,Aspergillus,1
CON_0059,50.80436101697887,0.7263212415343789,0.5055262801496673,111.86629196872295,22.774359645470177,Aspergillus,1
CON_0060,39.166606097237675,0.7831819885517131,0.6426038452778013,119.35898116954692,25.403591848671887,Aspergillus,1
CON_0061,41.51472818668946,0.9260320638916351,0.20817488552439098,97.5836496255653,21.450512846402415,Aspergillus,1
CON_0062,34.149320207951774,0.8296899762745353,0.6878518840446524,50.0,23.56185939971556,Aspergillus,1
CON_0063,33.430347007354634,0.7339181174265728,0.3412343465466281,146.52136189083149,21.587112988270015,Aspergillus,1
CON_0064,49.500206579153584,0.8560971137731155,0.5065070870316242,142.105316912773,23.061449397598516,Aspergillus,1
CON_0065,53.84992022856658,0.7273539701582759,0.4156396126448627,111.56017328645359,19.66896536955367,Aspergillus,1
CON_0066,42.42391902735733,0.5969500371857717,0.39463822291349127,122.00972151674617,12.244731366894284,Aspergillus,1
CON_0067,51.02826318313619,0.6793530951266076,0.6892992144854223,135.47817653112298,21.462883351254785,Aspergillus,1
CON_0068,45.89308820038107,0.6103366463179314,0.4938758558425731,73.12362429340372,27.690992544399762,Aspergillus,1
CON_0069,37.839041963159005,0.7318789212766952,0.5915804658076859,104.12841967961116,25.704861608966368,Aspergillus,1
CON_0070,45.89116484406731,0.761473470335164,0.5443695305344979,143.8279403886548,25.861589938364684,Aspergillus,1
CON_0071,55.304292531727754,0.8941149849820225,0.6072448992667746,82.37131730492251,26.94452288722487,Aspergillus,1
CON_0072,42.713391687120385,0.7861541899011331,0.5592186269272307,128.8067379649989,22.35463036384575,Aspergillus,1
CON_0073,55.51714924651205,0.7424719576952907,0.39604093309737165,79.30254586129786,22.789262829622384,Aspergillus,1
CON_0074,22.042039167282045,0.826352446494679,0.6695520183336567,133.9928994730058,19.5293924182626,Aspergillus,1
CON_0075,49.57522003500179,0.5831091752793691,0.49074921002064253,118.9307555310755,20.735708575891802,Aspergillus,1
CON_0076,43.69637654590537,0.7788491646486853,0.36321017216082985,71.54604552283472,24.463084599084567,Aspergillus,1
CON_0077,40.60794119627306,0.8216692155109573,0.4986261806840905,154.94218063371514,26.815537748675265,Aspergillus,1
CON_0078,43.73408621228402,0.6417131003376126,0.7300911748761173,97.96225269605853,21.442214897276003,Aspergillus,1
CON_0079,27.099448683192858,0.8515003234565544,0.6520266090536191,95.69242688956857,20.199242940594353,Aspergillus,1
CON_0080,41.242624897299905,0.787079712599553,0.508161743871057,126.01707591692829,22.00211183542639,Aspergillus,1
CON_0081,45.85690057209397,0.7267769668879358,0.5080890754817886,154.45912048286147,24.40482699571646,Aspergillus,1
CON_0082,54.82315235793213,0.8106225492885026,0.5114037938539141,89.52534543064809,16.224580735465832,Aspergillus,1
CON_0083,38.85383825381082,0.9416554286243515,0.7992097580273009,121.85039549543916,12.815276187451047,Aspergillus,1
CON_0084,36.532051176854495,0.7745493004046795,0.5958322542677864,132.8644950099172,19.797852602033664,Aspergillus,1
CON_0085,38.98594365132371,0.7798576469040268,0.6016049976629283,140.79316821789433,17.117150296343365,Aspergillus,1
CON_0086,50.32321694161659,0.7232511280367804,0.673634014483821,125.29324665831675,19.967439209410756,Aspergillus,1
CON_0087,45.630008877277476,0.6920124504428167,0.5786546990831817,108.98916482750033,21.408878724730116,Aspergillus,1
CON_0088,38.76191836986369,0.8264268653235396,0.5189149425015156,95.1722933805384,20.187006363907948,Aspergillus,1
CON_0089,47.106139464906846,0.6915132939272906,0.5264380181098026,122.58431649139123,27.80987013788298,Aspergillus,1
CON_0090,43.776620394784324,0.7657252989775514,0.5414078488703123,87.8358296404318,23.30697905840928,Aspergillus,1
CON_0091,50.74915992426311,0.7217874042587906,0.545533331618819,50.0,23.201897438443314,Aspergillus,1
CON_0092,37.38357524898118,0.7983183860597114,0.6373155452364375,133.09679412473002,24.488828576173606,Aspergillus,1
CON_0093,40.37870282721786,0.7866929684229558,0.556233506296876,147.11804523258587,17.444667528876924,Aspergillus,1
CON_0094,39.863134774942736,0.8430031955406319,0.6379168092658695,50.0,26.156447149681075,Aspergillus,1
CON_0095,31.29188041494305,0.7191986880916201,0.5403140103869701,89.70807885870187,21.69694285385816,Aspergillus,1
CON_0096,45.36896221651661,0.7384100051765303,0.5594362228379309,138.57462783015592,24.68192246896485,Aspergillus,1
CON_0097,45.08844217743911,0.6816989027374154,0.3102159178561471,181.72486409135095,17.712571067839377,Aspergillus,1
CON_0098,43.04090765313969,0.7244565391939111,0.6599593209642978,120.62381123026225,15.784964935935744,Aspergillus,1
CON_0099,41.123302932998826,0.7901840394435882,0.5915786171077592,98.15991176312596,25.271558632100113,Aspergillus,1
CON_0100,31.677034063596686,0.8205590893316281,0.6697612131831583,114.5131067668548,23.505638104390066,Aspergillus,1
CON_0101,39.63483741787713,0.6862267740657899,0.2024493546167573,161.24629257444553,18.39179378256996,Aspergillus,1
CON_0102,40.25828386778584,0.8295684736084528,0.8006049645736873,100.62107462626395,18.52134767490122,Aspergillus,1
CON_0103,36.581781846227045,0.868451028704396,0.5332492446213791,96.0242398004924,26.50173913765908,Aspergillus,1
CON_0104,41.70971430667193,0.793074792257896,0.6829819380085019,105.51769433453903,17.242352428530687,Aspergillus,1
CON_0105,46.232406854516306,0.9101436650046453,0.4252112887449363,91.40014175223862,28.570691813023853,Aspergillus,1
CON_0106,58.08948720968424,0.698096864071714,0.6235328686075083,123.68010947984388,18.397517061408525,Aspergillus,1
CON_0107,44.396622502654715,0.6604276237350866,0.4235901324191613,168.7403537540868,24.553567702433533,Aspergillus,1
CON_0108,45.060403125782116,0.6177023800876575,0.47514772471650335,129.69237819348086,20.68552609700406,Aspergillus,1
CON_0109,42.40443267387066,0.8796835449191347,0.7796837624640144,112.42939493621137,24.412749724329373,Aspergillus,1
CON_0110,27.64983027760767,0.8123492525083245,0.5271181119083984,111.24566193253366,19.82354399154323,Aspergillus,1
CON_0111,42.78788899640627,0.7555532263271636,0.5760919447815668,73.10427573910029,21.348828375710823,Aspergillus,1
CON_0112,43.48184167952821,0.7823974901055857,0.6544081276826504,146.49329331441476,22.163676701582883,Aspergillus,1
CON_0113,60.0,0.6699608762161298,0.6094818265567126,117.66488408961595,17.99125017687411,Aspergillus,1
CON_0114,41.46111228175102,0.955660158369346,0.5680502686172292,114.58560259228122,24.963297381680505,Aspergillus,1
CON_0115,45.4123787386689,0.7703376945580183,0.5937953202959471,215.7932270353458,19.947145734113658,Aspergillus,1
CON_0116,42.722305842358054,0.7687515835683914,0.838409870228593,128.96258725097059,21.085600338639924,Aspergillus,1
CON_0117,33.65057569904374,0.8180613299118953,0.5430857443559698,97.44626849714447,18.022602501565952,Aspergillus,1
CON_0118,52.142582516120164,0.798480738538937,0.5741318856057961,107.2092721138337,11.750665364818758,Aspergillus,1
CON_0119,49.015464261494195,0.7779107219423305,0.6760785275209135,154.45337127590264,21.235888949599325,Aspergillus,1
CON_0120,49.328255576344375,0.6967620435643751,0.6826631119549581,123.39811231613294,31.650461686451663,Aspergillus,1
CON_0121,35.724900361642085,0.7977174685708797,0.6924436366672456,76.851660650479,25.138417151592094,Aspergillus,1
CON_0122,54.22235448748879,0.9105619597180026,0.6266476266435022,147.5768680372561,21.922958481062423,Aspergillus,1
CON_0123,31.785191497661753,0.8676336036923982,0.41283941047234196,99.95567743383018,20.94843668316693,Aspergillus,1
CON_0124,47.69485675040216,0.8874549301311516,0.7460117838761314,176.19893328652637,22.089863571248184,Aspergillus,1
CON_0125,60.0,0.719102745885505,0.41243855283775743,152.40144197143945,24.18847646070084,Aspergillus,1
CON_0126,35.075709398954494,0.6808316143793134,0.586316255828684,106.58034313023747,17.27674873876462,Aspergillus,1
CON_0127,38.46961816317783,0.7499370463920281,0.45948689799767706,158.4304908520534,26.45728677867549,Aspergillus,1
CON_0128,43.79721092070113,0.7644579929830955,0.5423033984088409,122.03566531582209,24.861525261764974,Aspergillus,1
CON_0129,38.972194767070405,0.8475353214776757,0.5894514892364177,145.58321025366658,24.87274290283174,Aspergillus,1
CON_0130,30.59469255147094,0.6246028296228143,0.5885628658540328,134.54198451883425,23.75390295523891,Aspergillus,1
CON_0131,43.548503798448216,0.882364025556849,0.6006304905082341,94.6093003502738,22.07846663077596,Aspergillus,1
CON_0132,34.50157029019116,0.7473593681136808,0.7436453522870377,100.69350503047613,24.69144494386728,Aspergillus,1
CON_0133,46.788739445081454,0.7258495144042063,0.6044241161816776,150.89882452743484,24.367256534965513,Aspergillus,1
CON_0134,35.644606126129574,0.6790316499791866,0.5207012037651222,109.95674003680378,20.583837156235905,Aspergillus,1
CON_0135,55.39947524014032,0.6276114662507384,0.6656904601946029,107.8905461027401,19.705592908412395,Aspergillus,1
CON_0136,36.7339736613101,0.825853646716953,0.6927364586709569,91.34632261951941,22.407425181047948,Aspergillus,1
CON_0137,40.4235078703546,0.7658654373750722,0.4026870621835609,132.70797196780384,28.19608060598075,Aspergillus,1
CON_0138,49.50813773895736,0.6568031280207156,0.6216880083819829,181.87574757729436,17.043571697384397,Aspergillus,1
CON_0139,33.15308546852836,0.6563936982349106,0.6341407290773078,87.9740125723718,16.12989893699024,Aspergillus,1
CON_0140,44.81967947683304,0.7331372240567897,0.514292379596801,120.72658370018274,22.65904336494607,Aspergillus,1
CON_0141,53.45714203425943,0.8935217220231513,0.7150848175973943,162.3666166624629,22.203550807424072,Aspergillus,1
CON_0142,30.14013412351018,0.7392326918909116,0.5319933295560968,117.61075826262854,22.693366657481633,Aspergillus,1
CON_0143,44.47707086825844,0.6397485637505516,0.5650691744165851,133.57115388749202,22.975812791634002,Aspergillus,1
CON_0144,45.07906235398739,0.7403405548731243,0.5292313810859357,88.1281941555936,21.10719098146078,Aspergillus,1
CON_0145,49.25458297421848,0.7381821144201863,0.5518694857097761,132.84921291622945,27.95945375440833,Aspergillus,1
CON_0146,33.104394312975344,0.5442490685646741,0.41844698957257576,114.38567204986353,15.596384086093938,Aspergillus,1
CON_0147,32.436347095325786,0.755656410678575,0.37719389408868464,149.5718998703959,18.686011900879016,Aspergillus,1
CON_0148,47.17553252493518,0.7415252375833057,0.7413406075869967,155.62158154694254,21.58698095940381,Aspergillus,1
CON_0149,45.375877385865486,0.8156965091850734,0.4483646382018007,197.68690926055842,15.427244755383331,Aspergillus,1
CON_0150,45.003942802767014,0.9079164875956276,0.43103291806524313,137.38899519640728,21.296582382271716,Aspergillus,1
CON_0151,45.77158567597581,0.8501252023638206,0.29159318636755427,129.773889497465,28.645880662912074,Aspergillus,1
CON_0152,37.559802227372074,0.7384889047556136,0.4733245902772597,125.83152904732009,22.083545953183847,Aspergillus,1
CON_0153,44.85802957728803,0.6714779273006664,0.3912292247911002,109.40501121567934,22.922803622874735,Aspergillus,1
CON_0154,45.34457978638945,0.9658687842599887,0.7470418192163643,130.15451530385073,16.95934093930968,Aspergillus,1
CON_0155,37.28518865578906,0.764737474721159,0.6711780507211161,111.13795769582913,19.53455436784209,Aspergillus,1
CON_0156,57.926196089158054,0.7611143433530356,0.4674219585786732,125.05382928808842,20.499214478704253,Aspergillus,1
CON_0157,46.7906633672943,0.7580699930311996,0.820292296641317,159.5279260682388,20.729139612975064,Aspergillus,1
CON_0158,33.46957202237881,0.7758467808614284,0.6678118584389913,89.80372304161077,27.126575180015074,Aspergillus,1
CON_0159,48.25242886907064,0.7484511670460845,0.5110202339789653,154.19635683387136,24.2307642429005,Aspergillus,1
CON_0160,35.20254663818143,0.714107039449581,0.25007131421517126,159.51345202019596,17.55416817225187,Aspergillus,1
CON_0161,49.296676829939614,0.7162512847007685,0.824913108710889,116.45794419026763,22.98601911372802,Aspergillus,1
CON_0162,52.26876463205923,0.7573797383827201,0.3832513039883685,56.344353029742166,23.992886993987142,Aspergillus,1
CON_0163,36.43454145318631,0.7165260183092987,0.35255215036517296,101.76534038716703,26.560596154085065,Aspergillus,1
CON_0164,50.70700903395458,0.7029723373858268,0.6727084518411568,158.90983639683327,28.322162746273495,Aspergillus,1
CON_0165,46.30224741549198,0.7685144182153516,0.8427702887607127,119.31395813103353,17.939623232688525,Aspergillus,1
CON_0166,49.57648127995592,0.7396018226063314,0.7161127382212622,90.02093303115268,18.756569955158646,Aspergillus,1
CON_0167,58.17434386123158,0.8803194390866151,0.6176690944062831,104.85675236315348,16.969688564341535,Aspergillus,1
CON_0168,41.036895071977035,0.5479224153285589,0.6213705209998343,145.21860079513658,21.063920563572076,Aspergillus,1
CON_0169,36.970110685140085,0.8473205481537969,0.6524098670536369,136.40200704604138,23.86543349778534,Aspergillus,1
CON_0170,35.88388456299582,0.8596868153998103,0.6410714307744118,112.83203702490917,25.949338066356407,Aspergillus,1
CON_0171,36.47351772027649,0.5941287814073479,0.5837429708763251,108.99526764555938,21.69619590542991,Aspergillus,1
CON_0172,42.383186324687166,0.7325849924735721,0.5625041324742251,108.24725552868534,20.720609906980624,Aspergillus,1
CON_0173,45.729215798533154,0.7302847307203366,0.5424888246520573,92.32769446504493,22.60703196899496,Aspergillus,1
CON_0174,45.213526394640155,0.6473990644225742,0.4595242493359989,168.46127068408325,18.659428393479907,Aspergillus,1
CON_0175,49.61746599228819,0.6977746649927299,0.5163189907759871,110.3303859236598,30.358154886779094,Aspergillus,1
CON_0176,43.10401513502325,0.6711539323627336,0.34684518229655376,156.5147556247649,15.569355891527765,Aspergillus,1
CON_0177,54.62827261725853,0.9001816354738899,0.53819924478463,165.63948155767355,22.7389623155829,Aspergillus,1
CON_0178,40.88274533409635,0.8348542714517968,0.43136906714188994,149.9493269444388,30.09442487691856,Aspergillus,1
CON_0179,60.0,0.8617244075995327,0.4175692819341075,107.05139061845856,22.02719937823999,Aspergillus,1
CON_0180,48.00533878212005,0.8177337651234589,0.5715872981384175,132.1119027100983,21.23984385999402,Aspergillus,1
CON_0181,36.14273954866974,0.6696758583026217,0.7170402743613519,119.27413180827253,20.570218308758292,Aspergillus,1
CON_0182,34.4328600155111,0.7180383786976181,0.6601979927202776,92.88894417809615,21.27843327295037,Aspergillus,1
CON_0183,46.85977932194548,0.7991499648982334,0.3615399275652188,129.7307784516481,27.49139389870612,Aspergillus,1
CON_0184,41.21229771739319,0.6622297752886444,0.43124462361155946,84.62880626520592,13.152552354681973,Aspergillus,1
CON_0185,48.71200395273674,0.817039874413791,0.6628925425585859,155.6303816538469,28.133734805185302,Aspergillus,1
CON_0186,46.78590099658836,0.7407739681473491,0.4321015127754029,106.06148108104821,16.30417139019942,Aspergillus,1
CON_0187,42.417368698745015,0.7300143353960322,0.523044022000357,126.03478967618517,20.933390683062342,Aspergillus,1
CON_0188,36.22565025545276,0.8168767974562792,0.6160062518829462,128.49863614638426,20.28302231880535,Aspergillus,1
CON_0189,30.881222202513083,0.7955410649188832,0.4337986654163638,112.23285078887767,24.35421307908288,Aspergillus,1
CON_0190,39.42788038346383,0.7311227067344737,0.5626450607375152,137.60081404425824,15.60750259246501,Aspergillus,1
CON_0191,49.85119035458778,0.8527463842691398,0.3899169406098155,105.75289030132427,23.848690664327773,Aspergillus,1
CON_0192,44.71274995304163,0.6735149337920081,0.4778358827258544,146.1389189237173,30.097238493147408,Aspergillus,1
CON_0193,33.03408977030409,0.809274848555541,0.5883738320971045,79.62060959259755,16.547303981628758,Aspergillus,1
CON_0194,44.385447406809455,0.8074481006374707,0.3588407519761997,123.79138738639236,22.758824670441584,Aspergillus,1
CON_0195,46.08253903783069,0.7352362848548808,0.6028569685552478,178.16786997174853,19.352071288813562,Aspergillus,1
CON_0196,35.92914051039094,0.7860906417793694,0.5476434641287983,89.99006026183275,23.70354882477214,Aspergillus,1
CON_0197,44.22980084756422,0.6599109138891757,0.6162987945300578,99.66765088425446,22.07659110966301,Aspergillus,1
CON_0198,43.465669747568,0.833922161536552,0.5768696960877594,135.41723548976745,19.43405236382276,Aspergillus,1
CON_0199,33.85623761735501,0.7452078290845607,0.7136968515968612,125.38745345818793,23.951489139484295,Aspergillus,1
CON_0200,45.86229888278626,0.7181821583584769,0.5650269403177489,130.51890297820677,29.217392439146973,Aspergillus,1
CON_0201,47.486276210945874,0.8439207380669511,0.49847133506496966,134.6756139044299,21.236384833090806,Aspergillus,1
CON_0202,51.66440994540221,0.7036525047565791,0.564675700363874,139.0416440568531,24.87903176859273,Aspergillus,1
CON_0203,51.43041641627922,0.6473230962909151,0.6151957634843666,153.29099525868668,16.826908168515345,Aspergillus,1
CON_0204,31.97864505634327,0.6354696661180876,0.5558632084390845,132.29455970785537,18.174254492727965,Aspergillus,1
CON_0205,35.49739968067902,0.8084807961076512,0.5548710029444659,112.76227036144374,23.88962511152151,Aspergillus,1
CON_0206,47.12028213766928,0.6575656518002972,0.46576099746318933,140.17721103608193,27.93646411414386,Aspergillus,1
CON_0207,47.11028760729767,0.9003835345587492,0.4704518898938862,176.99645804685647,23.42245339514264,Aspergillus,1
CON_0208,47.12038149044838,0.5934456473693022,0.38168736738403675,116.0209876085228,20.747767877907382,Aspergillus,1
CON_0209,60.0,0.8957165094632029,0.7599492091824327,90.76412085988076,21.997165621693416,Aspergillus,1
CON_0210,47.56712408554534,0.7768813973762094,0.40073641175304575,153.21242007860917,16.99836906412113,Aspergillus,1
CON_0211,52.08452512144479,0.7522629510503687,0.46685137626449114,116.38856508139204,24.418061305421467,Aspergillus,1
CON_0212,50.63201410794562,0.7164064730552839,0.4637911281316963,54.81991361957891,25.52933224929364,Aspergillus,1
CON_0213,48.21113001044638,0.7919308891481656,0.657390925233333,145.42265031451265,20.19163866866768,Aspergillus,1
CON_0214,40.47784604287723,0.7569892238060121,0.5146060386049567,103.94015442138232,20.119831408961993,Aspergillus,1
CON_0215,49.07175376394614,0.8482641505613218,0.6997290487208481,117.28400153087517,23.063512918608193,Aspergillus,1
CON_0216,36.817398283699426,0.769138211892963,0.46918112509073584,129.95940991707045,20.253121055837617,Aspergillus,1
CON_0217,41.10545114607993,0.7720241409169502,0.5834792994668563,125.714990393372,21.73546954149671,Aspergillus,1
CON_0218,39.11709161736717,0.7309110230228915,0.4497583536088291,141.2835545141712,30.398887156666063,Aspergillus,1
CON_0219,43.65499311509058,0.7554443501023145,0.8074178953328065,106.9354088829047,21.01189719701601,Aspergillus,1
CON_0220,60.0,0.7846241415113646,0.4074881897164585,135.39317394528248,20.56663939191511,Aspergillus,1
CON_0221,28.061878459266016,0.6231865285874698,0.5871784852272434,112.21359967248247,19.409832777459364,Aspergillus,1
CON_0222,48.49008152299611,0.652145166231543,0.6260532257118518,142.16431442662508,24.97676788599975,Aspergillus,1
CON_0223,30.098273030482787,0.8194611275218171,0.5996558916941798,138.46102452039162,21.275103307127587,Aspergillus,1
CON_0224,39.22454507368453,0.7736692350502352,0.527765480934675,91.93683893866213,19.402507846714297,Aspergillus,1
CON_0225,51.71160477573893,0.7452813330917856,0.5344215160319888,152.57946348525098,27.28521612909205,Aspergillus,1
CON_0226,43.514240152763705,0.7614747146452314,0.5552573766374932,103.92109664657856,27.678412018054548,Aspergillus,1
CON_0227,34.37804177656555,0.7878065364289337,0.5323597598045814,144.24173394843436,19.59830573704518,Aspergillus,1
CON_0228,37.27757032592025,0.716819225575251,0.6656654940153891,131.01861940204023,14.533840194557534,Aspergillus,1
CON_0229,48.4367819914774,0.697735621967815,0.8152627601909621,175.14551030385368,26.03005475934769,Aspergillus,1
CON_0230,37.15706694626291,0.7756676204078146,0.48310098579906,113.29602052884442,19.261480696959985,Aspergillus,1
CON_0231,44.7316687166558,0.6817301777907974,0.3856236424505106,109.52049611645407,25.162502396651075,Aspergillus,1
CON_0232,43.36457471923051,0.7926602204571578,0.5394061541978494,119.41741182336801,14.119584729152658,Aspergillus,1
CON_0233,37.78719721915346,0.6237933116609726,0.8595651205185182,110.90460651497173,25.570389353197235,Aspergillus,1
CON_0234,60.0,0.8423324509860515,0.4535590518436323,143.99825705826152,17.155312282876874,Aspergillus,1
CON_0235,48.07135217854409,0.7978077985930434,0.746694016653288,71.51068174690236,24.923056476266098,Aspergillus,1
CON_0236,26.798859306739143,0.7804823787451101,0.7513240976891729,88.38952742560937,22.057092271345738,Aspergillus,1
CON_0237,44.49163451815542,0.8386152787156411,0.4835694109950407,87.9659123526242,18.18424232241342,Aspergillus,1
CON_0238,37.70570828185289,0.893237955557006,0.618277969502233,148.50922775920728,20.37185474829288,Aspergillus,1
CON_0239,49.81946667836979,0.8411496052014504,0.7454075947754245,171.31840117745776,24.745273827826804,Aspergillus,1
CON_0240,36.6598340925384,0.6127300614934683,0.5045046710815015,116.86652344387585,22.423577812460938,Aspergillus,1
CON_0241,42.082108468264806,0.6576338426611439,0.5255703567877166,114.93534830429968,24.337651921889936,Aspergillus,1
CON_0242,47.03989823184366,0.7100145137843457,0.4801982903261628,122.10156489339545,29.90576233806194,Aspergillus,1
CON_0243,49.926041553360974,0.7620872840168667,0.42822919231685597,154.85634907824573,15.743033553155794,Aspergillus,1
CON_0244,33.39762874355379,0.8014127216375297,0.4720866945920792,92.17940597428277,28.468850299874497,Aspergillus,1
CON_0245,40.323990113272416,0.7019404949477226,0.4031271679885292,127.15106948204357,22.41742375009285,Aspergillus,1
