batch_id,temperature,ph_level,pressure,stirring_speed,culture_time_hours,oxygen_saturation,nutrient_concentration,quality_score,pass_quality
46,35.560311583210584,6.601552372264762,1.0883659937486672,421.05732391828417,55.57152900428395,84.53166739549516,4.769475374819749,1.0,1
47,36.07872245808043,7.28853606359027,1.065232287841342,283.27475469515707,42.565606194824284,85.50752987583742,6.17972520836071,1.0,1
48,39.11424445243783,6.898477306978504,0.842360784301575,293.1875488341421,44.07740196810708,69.68088319923508,5.194107630953358,1.0,1
49,37.68723657913692,7.185572936685654,1.1476540349725897,153.3919889663775,44.426032235739044,88.56210893512507,4.468785705392402,1.0,1
50,33.47391968927453,6.698007406642089,1.1380091354147452,132.24060550284986,56.246628559024906,63.655659453271056,5.48387665118804,1.0,1
51,37.64816793878959,7.04329489373645,0.937443729849047,391.1757227895061,35.185954716127824,67.97081345867203,3.8977078501635765,1.0,1
52,36.22983543916737,6.92216138230396,1.0395803533437409,298.5844609421199,66.82649120195995,95.09880186617929,5.681359510442948,1.0,1
53,35.646155999388085,7.5838910308299035,1.049403018628274,274.7402810460718,54.33634085439631,89.54892602906266,5.408607307701768,1.0,1
54,38.22335257768174,7.127210421650607,1.0260673765823907,391.8032914609587,49.33943348477496,60.54982216045381,4.692191528861116,1.0,1
55,39.0619990449919,7.168801331037601,0.9449694846154579,406.2051595964439,47.67063599630228,69.93505041479202,4.161414201552769,1.0,1
56,38.8625602382324,6.794061516938767,0.9328376632061949,163.56326706774144,49.713324449145944,68.57625931972657,4.113319077716543,1.0,1
57,35.32156495355472,6.756196887963753,0.9974445929008555,344.09005979105655,51.12673457027603,70.8322531214789,5.5348173363459106,1.0,1
58,36.38157524829757,6.783720906090189,1.1172729019259364,154.14163291107423,51.871293515700344,69.90239081119546,6.228980502489062,1.0,1
59,37.66252686280713,7.1972260711891485,1.0543600154594432,400.5500344116183,51.33362679602069,62.50105182971383,4.362692252971205,1.0,1
60,38.95109025424472,6.789507759589869,0.9629385667913894,362.7820625068558,48.537484087531496,78.35762066387281,5.458386703551485,1.0,1
61,36.04165152430942,7.1448874284482065,1.0771698710648345,482.6458484333832,46.81596947815604,89.30933899144661,2.9129729813979313,1.0,1
62,36.62868204667237,8.03770039932272,0.7151457379369924,127.58320654256848,47.09236029807893,84.26926898869746,4.415382269342801,1.0,1
63,34.787330051987944,7.435562351715846,1.1148765700372103,122.82188846050173,46.83055031788391,86.9148667439232,4.968941067129098,1.0,1
64,34.60758675183866,6.836988233916079,0.82602862212219,212.87482987728006,54.80262058120239,63.24596714144957,4.090316583018167,1.0,1
65,38.6250516447884,7.600606961081972,0.9637559058596867,204.6822734943624,51.56134033368517,98.05962840707149,4.063493625210404,1.0,1
66,39.71248005714165,6.795962313489224,0.8880330105373856,198.79151962879993,30.35766819201432,93.53967335372099,4.332220443531114,1.0,1
67,36.85597975683933,5.980937732411073,0.8705318524279094,462.50183220841467,51.935404659178566,92.20361273982651,5.292192728326373,1.0,1
68,39.00706579578405,6.495956844541298,1.116082678737852,199.81847993980244,49.16841716831265,92.9193522016707,4.812670981593626,1.0,1
69,37.72327205009527,6.064604039487072,0.9532298798688108,208.7798904514524,47.887747461324615,97.30842032531045,2.761768766675028,1.0,1
70,35.709760490789755,6.8242432579793455,1.0346503881730715,403.75930496718547,45.66888928146668,81.7701586445479,2.879299847364934,1.0,1
71,37.722791211016826,7.009209189594776,0.9953079421120816,279.895936980216,54.74467631991608,68.01128071470504,4.393134822142825,1.0,1
72,40.07607313293194,7.8382186561376415,1.047704082722312,410.6842227820725,53.68515877273715,84.67134431410165,5.457686586053552,1.0,1
73,36.928347921780095,7.163463686882081,1.0076821891060255,126.14646302575409,43.36273399305834,89.71525974671756,2.2524951572747653,1.0,1
74,40.12928731162801,6.890449735595568,0.8717007775811431,295.02847746935373,50.44231372274721,89.51669573416102,4.500269823848369,1.0,1
75,31.76050979182051,7.414702790591744,1.099626681944714,113.44544007331305,42.17005959275228,80.85796096667521,4.473752143482579,1.0,1
76,38.64380500875045,5.894432345496058,0.9506243416838688,125.0612813821418,39.72229101126642,62.73834877334312,6.388337778208448,1.0,1
77,37.17409413647634,7.117807279054283,0.8443418101340249,462.57498133776437,44.23969665246021,74.84451753720512,4.614978188287136,1.0,1
78,36.401985299068265,7.385432596943484,0.9571884839034087,155.69814844703808,53.17436083429655,96.83066433853429,5.382988984740928,1.0,1
79,37.183521553071,6.26070687711008,1.1500759790634312,312.96827291008685,53.71875027225652,83.37795639029704,5.141257140087463,1.0,1
80,33.024862170798215,7.5718770216034645,1.0850221742113493,264.4382410402826,51.07851252058376,81.53327773022853,2.8694335201927994,1.0,1
81,36.56065622432497,7.169248203747207,0.965134786559214,238.93733050353708,52.35057472108798,70.75414057528774,5.768207216631737,1.0,1
82,37.71422514302349,6.792356043049599,0.9650742295681571,459.933338274909,51.09706972268975,74.73795679666316,5.215396505456288,1.0,1
83,39.95578808948303,7.3163909330531425,0.9678364948782617,108.7293587101958,44.151110428662285,95.81384356612676,5.50826863967459,1.0,1
84,35.9634595634527,8.135346428902198,1.207674798356084,365.51587447023564,50.59153526804364,86.65852190107343,8.926237706436327,1.0,1
85,35.38301279421363,7.090933127529247,1.0381935452231554,485.35777368542017,52.80245715136609,91.49548107009332,2.9158870605014116,1.0,1
86,35.99648591283093,7.124110293150168,1.043004164719107,324.0672733847368,52.52574797888145,78.17381692270621,6.724696649761109,1.0,1
87,38.830804235404145,6.770319550229878,1.1030283454031842,474.7289848132367,55.13348022884786,85.20988877824632,4.712552480599644,1.0,1
88,37.65750221931937,6.575077815267604,1.0238789159026513,120.9031517144095,52.24982308320638,69.9353443497283,5.287328904403009,1.0,1
89,35.94047959246592,7.415167908272123,0.9740957854179297,267.5173276296646,50.108689245249494,88.21843321133946,4.954487754698758,1.0,1
90,38.02653486622671,6.571958087045567,0.9803650150915022,204.06311638482046,54.420901429898564,77.10405334813349,4.575763666601956,1.0,1
91,37.19415509869608,7.035783118609697,0.9928398740585936,392.32838599229194,47.84087244450564,77.70182059258983,4.430167071761241,1.0,1
92,38.93728998106578,6.761171276617442,0.9962777763490158,492.51883619889867,42.708752092633695,85.97289298307527,5.329508735573009,1.0,1
93,35.59589381224529,7.2394899128731955,1.072762954363698,202.61202497769912,47.021598216337416,97.45122485875706,3.482826303328321,1.0,1
94,36.344675706804466,7.166831052643474,1.0051945885807299,361.6698405896298,43.530584131161305,62.56025386434484,5.7505791675217655,1.0,1
95,36.21578369373569,7.51876997212895,1.0732640077215578,179.23905310389605,43.94893035015371,92.9897294938803,4.583805595114746,1.0,1
96,34.07297010373576,6.744991800572627,0.9919283419891418,326.13210182864395,47.13288797570689,71.69532441648772,3.869930660959642,1.0,1
97,37.592240554129155,6.865062532353314,1.007863519031609,285.5729946753345,43.24548047400023,77.75677818025511,4.549987142004186,1.0,1
98,37.522110544359776,6.5106181421088465,0.8001799315467892,488.8021318526148,46.152230822165755,60.87653315100036,6.257149216862572,1.0,1
99,37.010226913284924,6.777853369961944,1.0916327674702482,343.41090907858666,36.63831199827729,72.04184311337252,4.4646649129837765,1.0,1
100,36.530825733249706,7.1886502465224265,1.0346488475897992,239.8025488347275,49.27976224423763,80.10524970520521,5.35845361820962,1.0,1
101,34.16925851589917,7.378494308322676,1.0998010109859653,145.63831395517334,48.007232852173345,62.24704309389756,4.2690437242845265,1.0,1
102,36.15870935446928,6.538917337911188,0.710374462180631,160.49873149397382,43.09746821359086,79.6438291753266,5.757921849923619,1.0,1
103,36.31457096694646,7.4348029600528305,1.2088374704780729,190.12677198049403,51.95547401059443,97.08442515433708,5.685507738790204,1.0,1
104,35.39544546155676,7.677818929402475,0.9860410371844827,200.3866645361192,53.62542082575935,64.21572872431221,6.848608833296412,1.0,1
105,36.67742857666798,7.20671745161185,1.1108182816737517,440.2464231364551,38.354640813786155,90.57762912302017,4.824436054500785,1.0,1
106,37.80810171362908,7.938397906279033,0.8960094072874469,324.48911531300996,43.423651328602716,76.3868421350397,5.668654804757907,1.0,1
107,40.77237180242106,6.613105400448213,1.061277390506257,309.35636454974656,43.38514590127621,86.20694858097352,5.0980675395389445,1.0,1
108,37.34915562566368,6.377672648344292,0.8946584436826344,145.90754874768697,42.36058139334681,70.40946391940918,6.295871781863014,1.0,1
109,37.515100781445526,6.110639875547861,0.9376231039304195,444.055877339774,52.97684905159049,66.37969050165434,4.28116761239127,1.0,1
110,36.85110816846767,7.748022155744591,1.1914031353866785,389.1257212833935,46.83704316736318,66.41850457084905,5.745005312877281,1.0,1
111,33.162457569401916,7.327182828177029,0.9809317599236653,127.06734476000064,46.412910952136336,62.81967782572578,4.805302703883318,1.0,1
112,36.94697224910156,6.972207664544772,1.0217432873179724,383.1340388919075,35.97682581355948,67.42586819604972,4.935811822891503,1.0,1
113,37.12046041988205,7.139984313159911,1.0870067730688755,317.41528693705845,51.81250818125536,86.56877539955873,5.091752484448373,1.0,1
114,41.92648422497057,6.437255476350812,1.0495681887972605,132.6901382987113,40.56444963087917,95.26762447374031,5.252240396426678,1.0,1
115,36.61527807043775,8.222875989808413,1.0150418905143577,283.3202566114626,48.35959578159797,92.56502742364647,4.883770956878042,1.0,1
116,37.60309468466723,7.064610590987614,1.0364961002466226,293.8785148520188,49.66426162774915,87.40537239497937,5.2147131831705265,1.0,1
117,36.93057646058951,7.054697397302446,1.2403415585238275,166.30981606531032,56.1639515750319,64.41727453644411,6.578118057562184,1.0,1
118,34.662643924760935,7.362883311949346,0.9942381202966415,478.2792588001129,40.147077605285325,71.567497851838,5.985449685615219,1.0,1
119,39.28564562903004,7.240504615868357,1.0201099046714968,439.99014859226475,29.882927065075048,72.39227501289876,5.869154592496897,1.0,1
120,38.50386606537355,7.111942012139566,1.1050654396007613,367.6089349316433,49.10309726852217,69.99827785590485,4.544460473976129,1.0,1
121,38.58206389408609,6.604762772277344,1.1105525932957985,284.9182244002429,58.803067089065124,80.60022638838893,4.110759171771676,1.0,1
122,35.18122509041052,7.235734178567998,1.118703030556038,264.70621663380336,55.433678117636624,81.4221525951869,5.955300558237753,1.0,1
123,39.8055886218722,7.9410122482375165,1.0638730222029185,360.38938686038165,49.257956491647754,74.27543900684441,5.876046792529794,1.0,1
124,34.196297874415436,7.672710023077489,0.8856995087269517,318.1727477627622,45.050182886207715,74.15156634945744,6.472670675750982,1.0,1
125,38.17371418760054,7.796593313319699,1.1633431532301097,124.90924235275425,52.84273557982386,93.14222391624325,4.396019374030771,1.0,1
126,41.380911251619956,6.744392161784408,0.8853654606981312,305.0010595081327,42.15872280177319,91.57171393278742,4.770451344639653,1.0,1
127,35.018927349738625,6.5051975898707095,1.0302635465239034,422.5614468931358,50.85814661613732,72.31183326722983,3.3605158374745656,1.0,1
128,35.86740454079445,6.937106539950176,0.9245724149980642,283.6959510387832,51.032820954999764,96.55153775493037,4.6075288939391275,1.0,1
129,37.19930273017528,7.027862456144347,0.9935861653407008,120.78263102170737,54.36125944499328,98.11260068010024,5.996570510579447,1.0,1
130,35.993048691767605,7.547095759235474,1.032876241030348,414.5112797536132,64.55796023346647,73.06970168120164,4.533504620771802,1.0,1
131,33.89867313786773,6.15376768514259,1.0321357215450273,180.54551285438976,50.3544958030726,74.1769979517222,5.640479795200823,1.0,1
132,37.137125949612056,7.7647751597303065,1.0421920754235285,203.4483339552155,44.946218245755006,80.22536613687835,4.809496894002189,1.0,1
133,34.87539257254779,6.920996050710506,1.1613711269058646,165.88254137291835,47.846554126848034,97.64483250134694,5.324057028221561,1.0,1
134,37.947184861270365,6.78655946502629,1.045353430151398,232.08602594859903,37.38554457066529,95.05277732569246,3.8523086101843327,1.0,1
135,35.1611515315324,6.493947812369917,0.9755843364709351,402.700602275454,43.83172121346565,64.1027185033436,5.085209449633901,1.0,1
136,40.099868810035076,6.1725716640671155,1.0964087168288357,307.7543438015749,45.54430537132138,75.70922973085665,2.0088640290992767,1.0,1
137,35.433493415327526,7.411585291980957,1.118947048892464,181.95250966028502,44.85546961239245,82.13484758999087,4.813103841838015,1.0,1
138,36.35587696758865,7.036658983594202,0.8772392184863007,451.13203126081635,48.914129232202335,80.1252989020616,3.36952675628486,1.0,1
139,38.627034434739336,6.355019550129473,1.0597400069849858,451.8327419806117,43.06548040570679,67.75452271747571,6.205994516546816,1.0,1
140,34.53827136713209,6.352460613968192,1.0701172742310898,448.23137001840274,54.72618400394683,94.35267084672618,5.777407352764511,1.0,1
141,37.45491986920826,6.832107650354936,0.9702436496640008,195.51848455261572,48.00124238950918,87.07763131987349,5.466670981966081,1.0,1
142,39.614285508564855,7.834510762644697,1.137570681331162,280.49573767239525,47.944198073168316,93.51633499407214,6.52100622715938,1.0,1
143,33.78503353087754,6.870204324318197,0.9849944412967473,493.99586245635004,46.032631700922494,94.35057117397889,4.051083479175163,1.0,1
144,37.36926771706461,6.248428523440947,1.0125576453471543,408.80499052399614,48.931144103153876,89.93423414662959,6.747363197915558,1.0,1
145,37.519765588496846,6.877128467957028,0.9826928175716131,110.86696849022393,52.95058958800581,77.56842404998869,5.932191564260385,1.0,1
146,38.56364574355462,6.863638215126165,1.0015579047581467,126.08183650419681,42.7972187057346,84.42187020061698,4.7634447127810535,1.0,1
147,34.52609857824383,5.651556678529214,0.8903724913104798,285.5725507249331,44.05130106554846,66.41461624478973,6.135620147182944,1.0,1
148,34.35908677383145,6.972852566741094,0.8559949117405705,463.68808234462404,46.17764382734001,86.94581669899631,3.893706487588366,1.0,1
149,38.0438831312338,6.884532734895661,1.1594505063224974,315.4807191810857,39.92477445916071,67.17013022957123,4.175485838472326,1.0,1
150,37.59396934646637,7.348103182406709,0.9153038651681672,299.1250032137161,43.084452841671016,87.75798362040626,4.3914102767603,1.0,1
151,37.50098570069175,7.924478047472673,0.9008607650543693,142.18947998265224,45.14267475873204,69.18392643015875,4.471022291935984,1.0,1
152,37.69289641899395,7.563282514773879,0.7846609886396285,362.7120418897176,53.24633508427637,64.7020520060088,3.9434423572397472,1.0,1
153,35.63995055684302,6.865555654722585,0.9361038252310497,428.8412642400902,49.57536797401155,66.6113796057183,6.223083067095325,1.0,1
154,37.464507394322005,6.446737045629165,0.8676910206592502,252.16800300302492,49.16153946820527,60.07968540876281,4.741145599630168,1.0,1
155,37.586144946597365,8.28667990162493,1.164201516013637,410.244740370131,53.105387773007834,88.7495847141412,5.35250496835688,1.0,1
156,35.571297163947264,7.029609217007244,1.1009817089342635,485.7906615603246,47.17576926960362,89.29604196233517,4.42964863358632,1.0,1
157,40.731549022289514,7.006964645956473,0.9311849654822276,181.50658365107563,50.34278909957334,80.59733399653038,3.179396699451483,1.0,1
158,37.94766584182358,6.987937456444999,1.2252435805344308,309.3318524778965,47.380669482405025,66.45451204221534,5.270057358391422,1.0,1
159,34.6173930055947,7.099042380383928,1.0981765486991595,214.85518323383022,49.59217409639777,63.34217350042759,3.087745024580223,1.0,1
160,38.31310721726766,6.927819794038029,0.9675168616491377,417.14176761353576,44.503448054330505,60.76515865749148,4.931365953914532,1.0,1
161,35.050636659545354,6.713168996559882,0.7500594285126427,331.03734635246303,33.36709705034143,66.62992707860883,3.6316849611671893,1.0,1
162,38.57416920748491,6.726570529379804,1.2290942572590742,353.8329670201215,47.194325026882176,95.63422139932587,6.987275999230808,1.0,1
163,39.31719115801481,6.983623364892001,0.8610427533236404,419.16566384635763,56.53648881659964,69.66147366806727,5.911362722174721,1.0,1
164,35.35863536329658,6.728287614433118,0.8354601253043108,258.38818906498193,53.55729241344955,74.17085308868863,5.10575379127148,1.0,1
165,38.92675225848864,6.643577108661418,1.102257043200964,466.03602736281726,53.792384907547024,64.21381937925332,6.263706677654668,1.0,1
166,37.825561853873,7.0532151138459485,1.2439752406339273,313.211546898456,55.41678433083731,68.89445218992681,4.153684022534264,1.0,1
167,38.64412031998898,6.872511391289573,1.138427281851052,163.1819291341392,48.53194554576862,80.7689828312082,5.543479378670093,1.0,1
168,40.7935859653079,7.751996494291344,1.056390912005236,378.359647267521,49.183894244433574,84.3101073238261,5.199810433718714,1.0,1
169,36.50922376799426,5.6745150958034944,1.0594754341665287,417.3045401753018,44.2940886273939,69.81409256664844,5.26402008133367,1.0,1
170,35.49252767128502,7.545753425961231,1.0853415558780308,226.70467082701066,46.1035628638377,62.30928636900469,6.272353500106767,1.0,1
171,35.22097114074895,7.623042596248815,1.0758928589786765,442.8717027995012,51.69462689862685,75.64131476509594,5.732492102779802,1.0,1
172,35.368379430069126,5.963304883795925,1.0281191423969376,462.45730190630655,55.223306623012895,69.36813483705336,5.288723662825023,1.0,1
173,36.84579658117179,6.8286562029598254,1.0104201103951875,210.7617949511236,47.163322345914004,68.78215692919207,3.345112563771704,1.0,1
174,37.68230394963329,6.814279567002104,0.9937406872100477,493.4085890860888,45.29886441089153,98.39451210853821,4.039953704720537,1.0,1
175,37.55338159866004,6.29624415264109,0.9246035411133324,156.28461121950338,48.003167753139586,84.65201943702897,4.8772910664042755,1.0,1
176,38.65436649807205,6.611091656204563,0.9719324923133226,180.806267360996,51.607240493574686,82.27513772688383,5.093372374276651,1.0,1
177,37.02600378375581,6.444712077267086,0.8307043185804615,173.68993569521047,39.336871103198746,76.63100414093287,3.869796275326076,1.0,1
178,39.907068154314636,7.876135221711811,0.990166037320525,457.59588400314817,34.22291428117657,77.15777333720577,7.411676675578422,1.0,1
179,36.470686333524085,7.46783919657373,0.9011408892849082,361.71702092998476,44.6967789030505,81.63620015352323,6.516394055253572,1.0,1
180,42.44033833317924,7.63577754749708,0.8896410682784229,160.84171328890915,40.67572544451505,87.8571922814443,5.602118320392483,1.0,1
181,38.25133469553001,7.360836032021617,1.017989415115348,276.12936734733955,44.951158814116134,88.08584384727318,5.0720368612837445,1.0,1
182,35.285684887167434,6.435474114391385,1.13920022863446,346.1192100279208,47.11331808709517,66.86775630821798,4.787791030098848,1.0,1
183,34.858215003877774,6.737739866860113,1.0918316606002314,133.38563399575332,45.28050954586192,80.00451008306507,4.0480815399777645,1.0,1
184,37.964944830486374,7.244687280613959,0.8429499396376823,452.9665473629355,56.71480520682447,76.47832380136407,5.077480518518863,1.0,1
185,36.5530744293483,6.388936095554027,0.9010371863429663,421.44141417661405,49.96046858761392,94.82107865077538,5.257752540142751,1.0,1
186,38.42800098818418,7.356499215086194,1.0940771187988216,302.0827094306553,49.80284615766497,85.25675684873505,3.7582394245183757,1.0,1
187,37.94647524914709,6.879837300920933,0.9017512606461691,486.85064610366817,51.73324286426041,81.30016265663927,5.3341764172448976,1.0,1
188,36.85434217468625,6.812589596225202,0.9775366850002976,267.10439171003986,41.16700129331539,64.61578568715669,4.844740951175251,1.0,1
189,35.30641256386319,7.355479984101746,1.0550052099024552,493.64412761459914,54.234670724521614,84.22551557293646,3.092192442122609,1.0,1
190,33.97030555062827,7.22213165574302,0.9031655545136364,367.16799952145084,47.54541428078724,64.68815622720933,4.139614989220498,1.0,1
191,36.10697009586596,6.81951691709046,1.010537550614596,353.8685093015766,52.02288370344728,73.48826302263008,4.586394466578356,1.0,1
192,38.71279758864694,7.579664901682124,0.8665974505081795,166.381958118314,41.568856601759066,65.71367859257327,6.887687657340191,1.0,1
193,37.428187488260406,6.459468336200051,0.9398632356048786,452.7711033218576,38.677447403903614,87.68294588097476,5.5565531245337585,1.0,1
194,34.50852244257602,7.307967803472132,1.0319781934142538,270.9958751682461,52.90733794815017,68.2500845534461,3.6645184309001086,1.0,1
195,37.34636185170236,7.296550628984192,0.8407006266468331,164.89336231299174,50.2584571565851,75.67437492752104,5.486036289417637,1.0,1
196,37.77063475945767,6.845226780343005,1.04404747379604,105.04300799030362,42.58769067385494,95.82699110475114,3.4526960110616347,1.0,1
197,35.232285127597734,7.163066511121059,0.9980362201073318,323.902273455353,42.78202151235183,68.17265533595881,6.082691053887073,1.0,1
198,37.30745021189106,6.374443211807349,1.0552489954417148,310.95984884907057,54.752608706488616,80.31220255835116,4.528875348182122,1.0,1
199,37.116417436892,7.462013509603451,1.0223914134064662,387.7414489476634,40.863528642796034,76.77086644664088,4.906363811260829,1.0,1
200,34.714059404338755,6.907548931778505,1.1364140429973844,456.10322120712084,57.85603771953578,60.72496164182919,6.32579664754219,1.0,1
201,37.715574720696566,6.73863848974048,1.0125224502647907,131.76263385721182,42.59627559211279,91.7103245429125,3.71283643141575,1.0,1
202,38.12156905273647,7.524504612918444,0.9570594458874747,392.5985961361449,51.830351553650296,62.76183625258399,3.6028818148870085,1.0,1
203,39.16610248635055,6.647828154728621,1.0122297503032285,174.9647776390329,46.02828914550609,78.97020083907815,4.416400673653995,1.0,1
204,39.10760410406981,6.29576935181822,1.0543298029036388,443.2708212628656,51.61912458649406,82.42713179755799,6.038378851019317,1.0,1
205,34.24466126408582,6.221685413238048,1.0048860070325705,427.62540554466244,44.73531598731484,85.13705826458349,3.480653924523158,1.0,1
206,35.124349920169756,7.3030049756728195,1.0040591691203882,316.31750199421776,47.023242563566235,87.54526517231503,2.167844401889431,1.0,1
207,38.03007053441732,6.359785323751859,0.9298008312193244,384.0971194493246,48.24551505237433,70.13089534090861,4.5488411415910015,1.0,1
208,38.027571901824416,7.877397090992182,0.9337099082449052,225.74004527349936,41.98687526531116,60.39915106633798,5.55174079991092,1.0,1
209,38.030095372612095,5.959035296058139,0.8597394728200306,288.46715957312585,52.44494607252076,88.93774649419647,6.2002617497388295,1.0,1
210,44.705462981309445,7.848228184145019,1.174957674318694,428.65475908418864,44.92071860117049,81.42626397390315,4.536838637914601,1.0,1
211,38.141781021386336,7.105508733601309,0.8756136764608715,283.70607886928553,46.62840050795989,93.44470812828996,4.588573392883998,1.0,1
212,39.271131280361196,6.951643444064803,0.9307094802204092,243.1193061301767,42.03390375234893,92.85553451602777,6.153900734255747,1.0,1
213,38.908003526986406,6.727540456595525,0.9281592734430802,297.68497890012,32.62599804722814,93.73304671151533,3.1302583003045794,1.0,1
